name,popularity,followers,pagerank,closeness_cent,clustering,deg_cent,degree,num_collaborators,sum_collaborators_popularity,sum_collaborators_in_playlist,in_playlist
Henry Fong,47,80960,1.7146300517069476e-05,0.1800393447602579,0.0,5.52791597567717e-05,2,0,0,0,0
Valentino Khan,52,242639,0.0001981248128006,0.1988013973486847,0.0160919540229885,0.0008291873963515,30,31,1059,0,0
CHASE PAVES,26,7617,1.0855426733377855e-05,0.1764428223762191,0.0,2.763957987838585e-05,1,0,0,0,0
Elohim,48,187916,1.8815186045222327e-05,0.2065187647717605,0.0,5.52791597567717e-05,2,0,0,0,0
Dylan Matthew,63,115270,1.7426580145543976e-05,0.1799698569352802,0.0,5.52791597567717e-05,2,0,0,0,0
Marlo,40,35685,2.0652029206143293e-05,0.209857539120692,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
Jordan Adetunji,74,187605,1.643370733224851e-05,0.1806126290571559,0.0,5.52791597567717e-05,2,7,285,0,0
4batz,68,600124,1.4085670137581608e-05,0.1828384063397677,0.0,5.52791597567717e-05,2,0,0,0,0
Tay B,51,44039,1.4477977486769516e-05,0.1800718509863042,0.0,5.52791597567717e-05,2,0,0,0,0
BossMan Dlow,73,441197,9.05158729426616e-06,0.1789758605867036,0.0,2.763957987838585e-05,1,0,0,0,0
YTB Fatt,60,140785,3.022130128302928e-05,0.1817987522185725,0.2,0.0001381978993919,5,0,0,0,0
Byron Messia,60,109913,1.955712186141155e-05,0.1833547460328833,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
Ellie Goulding,80,12638538,3.325646089877322e-05,0.2140372006280765,0.2,0.0001381978993919,5,0,0,0,0
SACHA,48,2223,2.0406080790590683e-05,0.1871635852068663,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
Robin Schulz,78,3127815,6.445690305012728e-05,0.2183973623367348,0.0222222222222222,0.0002763957987838,10,0,0,0,0
KOPPY,56,2114,1.9996027716836025e-05,0.1901360247418882,0.0,8.291873963515754e-05,3,0,0,0,0
Kygo,82,8473402,0.0002624940964442,0.2192428609611226,0.018018018018018,0.0010226644555002,37,35,1323,0,0
HAYLA,69,41688,2.116218864490329e-05,0.1855051736923751,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
Pickle,45,49684,1.4606645445997324e-05,0.1903941370673412,0.0,5.52791597567717e-05,2,0,0,0,0
Vula,54,4034,1.5187508537363795e-05,0.1839437191300877,0.0,5.52791597567717e-05,2,0,0,0,0
Zerb,74,110946,2.5531606270517496e-05,0.1900464542445902,0.1666666666666666,0.0001105583195135,4,0,0,0,0
Billen Ted,60,16735,2.913240497882108e-05,0.1858123809354613,0.0,0.0001105583195135,4,49,1699,0,0
Sidney Samson,46,64064,0.00026717801262,0.2199169833408418,0.0050420168067226,0.0009673852957435,35,35,889,0,0
PAJANE,37,9178,1.5906765275577093e-05,0.1853519506899964,1.0,5.52791597567717e-05,2,0,0,0,0
Majestic,66,83475,2.846060292451157e-05,0.1857739243967465,0.0,0.0001105583195135,4,45,1573,0,0
Ron Carroll,45,8595,1.913331103756265e-05,0.1830584049320587,0.0,5.52791597567717e-05,2,0,0,0,0
Billy Gillies,56,62961,9.26494762545831e-06,0.1827193061010336,0.0,2.763957987838585e-05,1,0,0,0,0
JHart,38,6335,9.26494762545831e-06,0.1827193061010336,0.0,2.763957987838585e-05,1,0,0,0,0
Kardashhh,23,496,1.366939659064834e-05,0.1551514431506862,0.0,2.763957987838585e-05,1,0,0,0,0
Shawn Atkins,2,91,1.366939659064834e-05,0.1551514431506862,0.0,2.763957987838585e-05,1,0,0,0,0
PRINCESS RICHIE,5,3655,1.366939659064834e-05,0.1551514431506862,0.0,2.763957987838585e-05,1,0,0,0,0
Kenayeboi,16,907,1.39556833995607e-05,0.1699517964251156,0.0,2.763957987838585e-05,1,0,0,0,0
NENE,46,17368,1.39556833995607e-05,0.1699517964251156,0.0,2.763957987838585e-05,1,0,0,0,0
Yoshi24k,13,2879,1.39556833995607e-05,0.1699517964251156,0.0,2.763957987838585e-05,1,0,0,0,0
VLOT,15,782,1.39556833995607e-05,0.1699517964251156,0.0,2.763957987838585e-05,1,0,0,0,0
Only U,42,32889,1.39556833995607e-05,0.1699517964251156,0.0,2.763957987838585e-05,1,0,0,0,0
Jugg Nino,5,730,1.39556833995607e-05,0.1699517964251156,0.0,2.763957987838585e-05,1,0,0,0,0
DJ BULLSET,13,1723,1.321573814238713e-05,0.170239473358554,0.0,2.763957987838585e-05,1,0,0,0,0
OVER KILL,36,8547,1.9984742944284568e-05,0.1789285889255631,0.0,5.52791597567717e-05,2,0,0,0,0
XLARGE,26,2607,1.321573814238713e-05,0.170239473358554,0.0,2.763957987838585e-05,1,0,0,0,0
THE UNCLE,30,294,1.321573814238713e-05,0.170239473358554,0.0,2.763957987838585e-05,1,0,0,0,0
IO,55,37622,1.321573814238713e-05,0.170239473358554,0.0,2.763957987838585e-05,1,0,0,0,0
ENHYPEN,81,10214837,1.371048186020356e-05,0.2043280580933257,0.0,2.763957987838585e-05,1,0,0,0,0
Pabs,30,1334,1.3359481920257403e-05,0.170108810279906,0.0,2.763957987838585e-05,1,0,0,0,0
Mixtape Madness,60,300403,1.9438542474231415e-05,0.1763397002512607,0.0,5.52791597567717e-05,2,61,203,0,0
Yung TS,31,7923,1.3359481920257403e-05,0.170108810279906,0.0,2.763957987838585e-05,1,0,0,0,0
Fizzler,42,37745,1.3359481920257403e-05,0.170108810279906,0.0,2.763957987838585e-05,1,0,0,0,0
Murda B,30,12767,1.3359481920257403e-05,0.170108810279906,0.0,2.763957987838585e-05,1,0,0,0,0
Private Zero,41,21969,1.3359481920257403e-05,0.170108810279906,0.0,2.763957987838585e-05,1,0,0,0,0
Kayem2x,34,4719,1.3359481920257403e-05,0.170108810279906,0.0,2.763957987838585e-05,1,0,0,0,0
Lucii,44,69142,1.135931837130655e-05,0.204943869401338,0.0,2.763957987838585e-05,1,0,0,0,0
YA,34,9122,1.7999804992305763e-05,0.2068673989742007,0.0,5.52791597567717e-05,2,0,0,0,0
Dimzy,42,58909,1.135931837130655e-05,0.204943869401338,0.0,2.763957987838585e-05,1,0,0,0,0
67,43,105647,1.135931837130655e-05,0.204943869401338,0.0,2.763957987838585e-05,1,0,0,0,0
P110,46,42146,1.135931837130655e-05,0.204943869401338,0.0,2.763957987838585e-05,1,0,0,0,0
Berechet,42,147606,1.135931837130655e-05,0.204943869401338,0.0,2.763957987838585e-05,1,0,0,0,0
Fumez The Engineer,63,521614,1.907189202607108e-05,0.2058486106578252,0.0,5.52791597567717e-05,2,49,442,0,0
OTP,55,78039,1.135931837130655e-05,0.204943869401338,0.0,2.763957987838585e-05,1,0,0,0,0
M24,54,178547,2.970291325759653e-05,0.2080842801316689,0.3333333333333333,0.0001105583195135,4,0,0,0,0
TeeDee,49,29184,2.3091069918463227e-05,0.2087958034901093,0.0,8.291873963515754e-05,3,0,0,0,0
M1llionz,53,190828,1.135931837130655e-05,0.204943869401338,0.0,2.763957987838585e-05,1,0,0,0,0
Digga D,63,908441,1.6487257433887135e-05,0.2078048753800162,0.0,5.52791597567717e-05,2,0,0,0,0
Unknown T,57,352792,4.418262085968331e-05,0.2101904727703546,0.1333333333333333,0.0001658374792703,6,0,0,0,0
Joshua Baraka,47,39341,1.3816662430751238e-05,0.2043536430019647,0.0,2.763957987838585e-05,1,0,0,0,0
LeoStayTrill,61,117533,1.3816662430751238e-05,0.2043536430019647,0.0,2.763957987838585e-05,1,0,0,0,0
Skoob,35,4050,1.3816662430751238e-05,0.2043536430019647,0.0,2.763957987838585e-05,1,0,0,0,0
ITZTSB,21,732,1.3816662430751238e-05,0.2043536430019647,0.0,2.763957987838585e-05,1,0,0,0,0
MOBI1,18,1066,1.3816662430751238e-05,0.2043536430019647,0.0,2.763957987838585e-05,1,0,0,0,0
Drasso,1,36,1.3816662430751238e-05,0.2043536430019647,0.0,2.763957987838585e-05,1,0,0,0,0
RAIZHELL,61,138786,3.069037640755871e-05,0.1829958939071538,0.1666666666666666,0.0001105583195135,4,0,0,0,0
N4STY,36,167,1.1276825269102664e-05,0.1524142358521352,0.0,2.763957987838585e-05,1,0,0,0,0
Irokz,67,48532,3.1493081156938244e-05,0.2063881814156743,0.3333333333333333,0.0001105583195135,4,0,0,0,0
EVILDXER,35,2545,0.0001245125238301,0.1780254379079898,0.0083333333333333,0.0004422332780541,16,17,513,0,0
509 $icario,41,29263,1.917790336547068e-05,0.1532999148979305,0.0,5.52791597567717e-05,2,0,0,0,0
xlout,47,4324,1.9589607752125523e-05,0.1543033004201299,0.0,5.52791597567717e-05,2,0,0,0,0
Godot Ken,30,486,1.1276825269102664e-05,0.1524142358521352,0.0,2.763957987838585e-05,1,0,0,0,0
PHOBIA,12,8,1.1276825269102664e-05,0.1524142358521352,0.0,2.763957987838585e-05,1,0,0,0,0
WHITE $MOKE,22,193,1.1276825269102664e-05,0.1524142358521352,0.0,2.763957987838585e-05,1,0,0,0,0
seventaiin,21,661,1.1276825269102664e-05,0.1524142358521352,0.0,2.763957987838585e-05,1,0,0,0,0
Obviousgod,47,892,1.791832223603147e-05,0.1542052189874383,1.0,5.52791597567717e-05,2,0,0,0,0
Untilted,22,100,1.1276825269102664e-05,0.1524142358521352,0.0,2.763957987838585e-05,1,0,0,0,0
VAITO,41,295,1.1276825269102664e-05,0.1524142358521352,0.0,2.763957987838585e-05,1,0,0,0,0
gabriawll,51,28767,1.1276825269102664e-05,0.1524142358521352,0.0,2.763957987838585e-05,1,0,0,0,0
DJ CEREJASS,53,3117,1.183429388658673e-05,0.1389752212801109,0.0,2.763957987838585e-05,1,0,0,0,0
DJ EG7,36,1275,1.183429388658673e-05,0.1389752212801109,0.0,2.763957987838585e-05,1,0,0,0,0
stxneplxya,27,39,1.183429388658673e-05,0.1389752212801109,0.0,2.763957987838585e-05,1,0,0,0,0
Grioten,58,43355,1.829805183722716e-05,0.1564051662440885,0.0,5.52791597567717e-05,2,0,0,0,0
Day$okee,47,8731,1.183429388658673e-05,0.1389752212801109,0.0,2.763957987838585e-05,1,0,0,0,0
TRXVELER,65,117335,3.361398843763568e-05,0.1606193415354848,0.1666666666666666,0.0001105583195135,4,0,0,0,0
DJ ALIM,53,1003,1.183429388658673e-05,0.1389752212801109,0.0,2.763957987838585e-05,1,0,0,0,0
Nemecist,48,7562,1.183429388658673e-05,0.1389752212801109,0.0,2.763957987838585e-05,1,0,0,0,0
DJZRX,65,39521,1.183429388658673e-05,0.1389752212801109,0.0,2.763957987838585e-05,1,0,0,0,0
Fyex,65,39718,4.2133316480242544e-05,0.1833987647334372,0.0666666666666666,0.0001658374792703,6,0,0,0,0
RD12,71,63627,1.183429388658673e-05,0.1389752212801109,0.0,2.763957987838585e-05,1,0,0,0,0
NEAR DEATH,44,2052,1.183429388658673e-05,0.1389752212801109,0.0,2.763957987838585e-05,1,0,0,0,0
Dj Samir,66,124245,1.9197267376771256e-05,0.1525878283758848,1.0,5.52791597567717e-05,2,0,0,0,0
MC Da 12,63,9982,1.9197267376771256e-05,0.1525878283758848,1.0,5.52791597567717e-05,2,0,0,0,0
Y1LIAS,48,3697,1.1510257364853607e-05,0.1523948284316737,0.0,2.763957987838585e-05,1,0,0,0,0
Baby Jane,46,31129,1.1510257364853607e-05,0.1523948284316737,0.0,2.763957987838585e-05,1,0,0,0,0
Xantesha,57,117585,1.1510257364853607e-05,0.1523948284316737,0.0,2.763957987838585e-05,1,0,0,0,0
XI$OW,43,6171,1.1510257364853607e-05,0.1523948284316737,0.0,2.763957987838585e-05,1,0,0,0,0
S3BZS,66,207391,1.961638506758154e-05,0.1585251792263675,0.0,5.52791597567717e-05,2,0,0,0,0
Launch13,69,36177,1.851711340767696e-05,0.1551286514070391,0.0,5.52791597567717e-05,2,0,0,0,0
badgo,43,2427,1.1510257364853607e-05,0.1523948284316737,0.0,2.763957987838585e-05,1,0,0,0,0
yash1oka,44,5253,1.1510257364853607e-05,0.1523948284316737,0.0,2.763957987838585e-05,1,0,0,0,0
PYTT NB27E,37,1393,1.1510257364853607e-05,0.1523948284316737,0.0,2.763957987838585e-05,1,0,0,0,0
TOKYOSLEEP,57,98275,1.8430170013676407e-05,0.1533444363835741,0.0,5.52791597567717e-05,2,0,0,0,0
Punkinloveee,56,190032,1.1510257364853607e-05,0.1523948284316737,0.0,2.763957987838585e-05,1,0,0,0,0
Sr. Sider,42,25728,1.1510257364853607e-05,0.1523948284316737,0.0,2.763957987838585e-05,1,0,0,0,0
ZODIVK,67,134404,3.302650423406714e-05,0.2080059228920139,0.0,0.0001105583195135,4,0,0,0,0
DJ FLG,63,76373,1.8361963281482103e-05,0.1552151614775969,0.0,5.52791597567717e-05,2,0,0,0,0
Chilx,46,15847,2.65447588775806e-05,0.1748216769476731,0.0,8.291873963515754e-05,3,0,0,0,0
Rubikdice,46,26018,2.0049539461322412e-05,0.1530652955116136,0.0,5.52791597567717e-05,2,0,0,0,0
CHOMPO,36,8725,2.588027859803014e-05,0.1780695840350698,0.0,8.291873963515754e-05,3,0,0,0,0
Nitro Fun,43,111557,1.0514726620419522e-05,0.157233246777603,0.0,2.763957987838585e-05,1,0,0,0,0
Weird Genius,52,424809,1.6940075551622674e-05,0.1783889699368473,1.0,5.52791597567717e-05,2,0,0,0,0
Gammer,50,63872,4.073471761786133e-05,0.2125307886216197,0.1333333333333333,0.0001658374792703,6,0,0,0,0
Jaroslav Beck,42,20017,1.0514726620419522e-05,0.157233246777603,0.0,2.763957987838585e-05,1,0,0,0,0
LiSA,68,3231333,1.0514726620419522e-05,0.157233246777603,0.0,2.763957987838585e-05,1,0,0,0,0
Cloudy Parallels,32,627,1.090640302085368e-05,0.1722180051522628,0.0,2.763957987838585e-05,1,0,0,0,0
Elle Vee,45,12249,2.85897613206267e-05,0.182205609439797,0.0,0.0001105583195135,4,0,0,0,0
kyootbot,28,1711,1.090640302085368e-05,0.1722180051522628,0.0,2.763957987838585e-05,1,0,0,0,0
9 Worlds,28,846,1.7177445912923216e-05,0.1745234087958392,0.0,5.52791597567717e-05,2,0,0,0,0
Zhou,18,448,1.8159400665320613e-05,0.1737817516742376,0.0,5.52791597567717e-05,2,0,0,0,0
CHENDA,45,10928,2.7977424132065786e-05,0.1851531387914438,0.0,0.0001105583195135,4,0,0,0,0
4SIA,1,204,1.090640302085368e-05,0.1722180051522628,0.0,2.763957987838585e-05,1,0,0,0,0
Dromer,0,47,1.090640302085368e-05,0.1722180051522628,0.0,2.763957987838585e-05,1,0,0,0,0
Hugo Hui,15,258,1.1894068234567724e-05,0.1490835068331397,0.0,2.763957987838585e-05,1,0,0,0,0
Paris Paloma,68,469264,2.104464541877017e-05,0.1711499750608206,0.0,5.52791597567717e-05,2,0,0,0,0
Joe Stone,48,35510,9.973085007607467e-06,0.1760966711044587,0.0,2.763957987838585e-05,1,0,0,0,0
RoRo,59,5611,2.138770792490519e-05,0.1811100615301074,0.6666666666666666,8.291873963515754e-05,3,0,0,0,0
SB19,67,1379442,9.973085007607467e-06,0.1760966711044587,0.0,2.763957987838585e-05,1,0,0,0,0
Terry Zhong,48,16204,9.973085007607467e-06,0.1760966711044587,0.0,2.763957987838585e-05,1,0,0,0,0
Sérgio Mendes,63,226557,1.5465147012999707e-05,0.1798175325942506,1.0,5.52791597567717e-05,2,0,0,0,0
RuthAnne,48,25451,9.973085007607467e-06,0.1760966711044587,0.0,2.763957987838585e-05,1,0,0,0,0
Riva Starr,53,51897,1.5007336562769825e-05,0.1824305752096376,0.0,5.52791597567717e-05,2,0,0,0,0
Chapter & Verse,45,28044,0.0001779400328178,0.2157179460001634,0.0108695652173913,0.0006633499170812,24,24,671,0,0
Jain,63,970363,9.973085007607467e-06,0.1760966711044587,0.0,2.763957987838585e-05,1,0,0,0,0
Maia Wright,53,18617,2.8294528219126107e-05,0.1825251709021361,0.1666666666666666,0.0001105583195135,4,0,0,0,0
TOLCHONOV,68,55046,1.7961890418613733e-05,0.1544015067006072,1.0,5.52791597567717e-05,2,0,0,0,0
Eternxlkz,73,463305,1.1110184501985235e-05,0.1505973909592524,0.0,2.763957987838585e-05,1,0,0,0,0
Richello,42,5059,1.176483838620264e-05,0.1736573546862673,0.0,2.763957987838585e-05,1,0,0,0,0
Sielo,26,2573,1.176483838620264e-05,0.1736573546862673,0.0,2.763957987838585e-05,1,0,0,0,0
Nick Strand,43,4177,1.176483838620264e-05,0.1736573546862673,0.0,2.763957987838585e-05,1,0,0,0,0
Mangoo,61,33773,1.176483838620264e-05,0.1736573546862673,0.0,2.763957987838585e-05,1,0,0,0,0
Derek Cate,35,13584,1.176483838620264e-05,0.1736573546862673,0.0,2.763957987838585e-05,1,0,0,0,0
Braaheim,67,38005,5.5472360822753e-05,0.2146283116330569,0.0277777777777777,0.0002487562189054,9,0,0,0,0
Hoaprox,42,19810,1.8454843376983258e-05,0.178948208092818,0.0,5.52791597567717e-05,2,0,0,0,0
Xillions,44,10781,1.176483838620264e-05,0.1736573546862673,0.0,2.763957987838585e-05,1,0,0,0,0
Victor Crone,44,17235,1.176483838620264e-05,0.1736573546862673,0.0,2.763957987838585e-05,1,0,0,0,0
Julianne Aurora,24,581,1.176483838620264e-05,0.1736573546862673,0.0,2.763957987838585e-05,1,0,0,0,0
Mentum,42,3564,1.7358976920459237e-05,0.1777355013744757,0.0,5.52791597567717e-05,2,0,0,0,0
Linko,24,8989,1.176483838620264e-05,0.1736573546862673,0.0,2.763957987838585e-05,1,0,0,0,0
screwyounick,35,3985,1.46533628914666e-05,0.1344119614116313,0.0,2.763957987838585e-05,1,0,0,0,0
✦ pink cig ✦,40,46863,1.46533628914666e-05,0.1344119614116313,0.0,2.763957987838585e-05,1,0,0,0,0
Emo Fruits,35,7178,1.46533628914666e-05,0.1344119614116313,0.0,2.763957987838585e-05,1,0,0,0,0
Zona,8,172,1.46533628914666e-05,0.1344119614116313,0.0,2.763957987838585e-05,1,0,0,0,0
1122 Records,1,150,1.46533628914666e-05,0.1344119614116313,0.0,2.763957987838585e-05,1,0,0,0,0
Nani Castle,17,448,9.915798994811576e-06,0.1783508666469257,0.0,2.763957987838585e-05,1,0,0,0,0
YOU,48,3223,0.0002265510957055,0.2631968623277099,0.0473118279569892,0.0008568269762299,31,32,1166,0,0
Loud Luxury,68,668134,1.5932185822293892e-05,0.1827853503444443,0.0,5.52791597567717e-05,2,0,0,0,0
Darci,12,147,9.915798994811576e-06,0.1783508666469257,0.0,2.763957987838585e-05,1,0,0,0,0
Marlhy,43,14042,3.469238109720568e-05,0.1882716137308695,0.1,0.0001381978993919,5,0,0,0,0
Nico & Vinz,62,539584,9.915798994811576e-06,0.1783508666469257,0.0,2.763957987838585e-05,1,0,0,0,0
Karen Harding,56,58961,2.2691139106077223e-05,0.1826133630097358,0.0,8.291873963515754e-05,3,0,0,0,0
Toby Romeo,56,26695,3.38287291604456e-05,0.1861640337446359,0.0,0.0001381978993919,5,0,0,0,0
Faouzia,63,768432,1.598579986041804e-05,0.2101621753910584,0.0,5.52791597567717e-05,2,0,0,0,0
Taranteeno,10,120,9.915798994811576e-06,0.1783508666469257,0.0,2.763957987838585e-05,1,0,0,0,0
kenzie,58,648338,1.680773250586477e-05,0.1790267278047768,0.0,5.52791597567717e-05,2,0,0,0,0
Dotan,56,191583,9.915798994811576e-06,0.1783508666469257,0.0,2.763957987838585e-05,1,0,0,0,0
The Loose Cannons,7,392,9.915798994811576e-06,0.1783508666469257,0.0,2.763957987838585e-05,1,0,0,0,0
Swole Sauce,19,1251,1.0344287550836554e-05,0.1720834637048359,0.0,2.763957987838585e-05,1,0,0,0,0
ILVS,36,1852,2.198187785528531e-05,0.2098465003779052,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
Grimm,2,42,1.591187698967885e-05,0.2052320508508865,1.0,5.52791597567717e-05,2,0,0,0,0
DarkKnife,9,173,1.6691832160375208e-05,0.1745446192984055,1.0,5.52791597567717e-05,2,0,0,0,0
HYLIA,32,1014,2.2763302823801383e-05,0.1761735722326532,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
Thorley,2,129,1.0344287550836554e-05,0.1720834637048359,0.0,2.763957987838585e-05,1,0,0,0,0
Deux Twins,23,1390,2.3408270568491057e-05,0.1778473101789107,0.0,8.291873963515754e-05,3,0,0,0,0
ACRAZE,65,137144,2.26040879192901e-05,0.1809111247230454,0.0,8.291873963515754e-05,3,0,0,0,0
Conro,48,56926,1.138186977497729e-05,0.1503111608426378,0.0,2.763957987838585e-05,1,0,0,0,0
Callie Reiff,15,3673,1.138186977497729e-05,0.1503111608426378,0.0,2.763957987838585e-05,1,0,0,0,0
QUIX,42,66121,1.7956982133596634e-05,0.2060624443624589,0.0,5.52791597567717e-05,2,0,0,0,0
T Man The Wizard,41,1598,1.007214706662201e-05,0.1753775826742892,0.0,2.763957987838585e-05,1,0,0,0,0
CLUB 909,25,246,1.0616584013333156e-05,0.1557234213550966,0.0,2.763957987838585e-05,1,0,0,0,0
D-SAB,19,561,1.7438429118404918e-05,0.1568705276483712,1.0,5.52791597567717e-05,2,0,0,0,0
ary kemler,20,121,1.0616584013333156e-05,0.1557234213550966,0.0,2.763957987838585e-05,1,0,0,0,0
SABAI,54,43450,2.998866521183055e-05,0.1603159763001558,0.1666666666666666,0.0001105583195135,4,0,0,0,0
Casey Cook,44,4299,3.519205173935024e-05,0.1774017934006908,0.0,0.0001381978993919,5,0,0,0,0
William Black,55,114279,1.606850827185245e-05,0.1815845241120887,0.0,5.52791597567717e-05,2,0,0,0,0
Concrete Castles,34,21924,1.0616584013333156e-05,0.1557234213550966,0.0,2.763957987838585e-05,1,0,0,0,0
SayWeCanFly,43,115811,1.0616584013333156e-05,0.1557234213550966,0.0,2.763957987838585e-05,1,0,0,0,0
Dia Frampton,48,45190,2.151169062596285e-05,0.1743242817587501,0.0,5.52791597567717e-05,2,0,0,0,0
yetep,42,27249,2.998866521183055e-05,0.1603159763001558,0.1666666666666666,0.0001105583195135,4,0,0,0,0
ROY KNOX,45,28093,1.0616584013333156e-05,0.1557234213550966,0.0,2.763957987838585e-05,1,0,0,0,0
Skyelle,38,3156,1.0616584013333156e-05,0.1557234213550966,0.0,2.763957987838585e-05,1,0,0,0,0
Mokita,58,211501,1.8327197095283083e-05,0.1763743496986747,0.0,5.52791597567717e-05,2,0,0,0,0
Lizzy Land,47,13299,2.2860325475875243e-05,0.184829074571751,0.0,8.291873963515754e-05,3,0,0,0,0
Dror,33,3616,1.0616584013333156e-05,0.1557234213550966,0.0,2.763957987838585e-05,1,0,0,0,0
Nevve,55,69132,1.6924748795853464e-05,0.1748548807978961,0.0,5.52791597567717e-05,2,0,0,0,0
HALIENE,53,45048,4.136797909875069e-05,0.1820005695958434,0.2666666666666666,0.0001658374792703,6,0,0,0,0
Synova,14,3059,1.2735423347322177e-05,0.1513585834292064,0.0,2.763957987838585e-05,1,0,0,0,0
Alora,26,1976,1.2735423347322177e-05,0.1513585834292064,0.0,2.763957987838585e-05,1,0,0,0,0
Danyka Nadeau,43,4869,1.2735423347322177e-05,0.1513585834292064,0.0,2.763957987838585e-05,1,0,0,0,0
MYLK,42,18964,1.2735423347322177e-05,0.1513585834292064,0.0,2.763957987838585e-05,1,0,0,0,0
Dabin,58,186000,1.916077227852533e-05,0.1768181975098823,0.0,5.52791597567717e-05,2,0,0,0,0
Jake Robertz,13,648,1.2735423347322177e-05,0.1513585834292064,0.0,2.763957987838585e-05,1,0,0,0,0
Teasha Huns,1,56,1.2735423347322177e-05,0.1513585834292064,0.0,2.763957987838585e-05,1,0,0,0,0
Darren Styles,58,136150,3.6316330913408345e-05,0.1896138826768584,0.1,0.0001381978993919,5,0,0,0,0
Rogue,43,60048,1.2735423347322177e-05,0.1513585834292064,0.0,2.763957987838585e-05,1,0,0,0,0
Pixel Terror,44,60241,1.9670541902660535e-05,0.1581934138512341,0.0,5.52791597567717e-05,2,0,0,0,0
C418,74,1044163,1.2735423347322177e-05,0.1513585834292064,0.0,2.763957987838585e-05,1,0,0,0,0
Emma McGann,23,4711,1.2735423347322177e-05,0.1513585834292064,0.0,2.763957987838585e-05,1,0,0,0,0
hayve,39,8538,1.955726845239394e-05,0.1565688548722498,0.0,5.52791597567717e-05,2,0,0,0,0
10X,55,10976,3.806209304431107e-05,0.2098170694071469,0.0,0.0001381978993919,5,4,159,0,0
1da Banton,59,238083,2.1732659354964533e-05,0.1831611276413922,0.0,8.291873963515754e-05,3,0,0,0,0
Jarren Benton,47,198063,1.6785139758621437e-05,0.1761156741248508,0.0,5.52791597567717e-05,2,0,0,0,0
is this Cam?,21,779,1.6035792277144703e-05,0.2062435456100317,1.0,5.52791597567717e-05,2,0,0,0,0
Lyrica Anderson,35,251890,7.631981502932056e-05,0.258881444132346,0.0727272727272727,0.0003040353786622,11,12,330,0,0
Flash Garments,30,1215,1.2599109398847045e-05,0.151095520595886,0.0,2.763957987838585e-05,1,0,0,0,0
